id,hotel_name,hotel_rating,hotel_experience,amenities,address,country,location,price,city,reviews
1390,Saga Resort,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Heated pool', 'Hot Tub', 'Laundry Service', 'Non-smoking hotel', 'Outdoor pool', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",88 Main St Wasaga Beach Ontario,Canada,"(44.5226549, -80.0160106)",88.0,Ontario,"Exceptional


Exceptional"
1391,Oasis By The Bay Vacation Resort,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",790 Mosley St Wasaga Beach Ontario,Canada,"(44.5029494826743, -80.0391599389054)",95.0,Ontario,"Excellent value for the price


Excellent value for the price"
1395,J&J Motel,3.5,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Non-smoking hotel', 'Outdoor pool', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']",201 Main St Wasaga Beach Ontario,Canada,"(44.5230604888889, -80.0108242777778)",79.0,Ontario,"Airport connection TOP


Airport connection TOP"
1473,Homeport Apartment Hotel,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Business Centre with Internet Access', 'Concierge', 'Golf Course', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",3 Wadland Cres St. John's Newfoundland and Labrador,Canada,"(47.5901722, -52.7086514)",110.0,Labrador,"Beautiful and relaxing stay


Beautiful and relaxing stay"
1474,Murray Premises Hotel,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Restaurant', 'Bar/Lounge', 'Breakfast included', 'Banquet Room', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",Murray Premises 5 Beck's Cove St. John's Newfoundland and Labrador,Canada,"(53.8217327, -61.2295532)",140.0,Labrador,"Exceptional


Exceptional"
1475,JAG,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Room service', 'Restaurant', 'Bar/Lounge', 'Fitness Centre with Gym / Workout Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Concierge', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",115 George St St. John's Newfoundland and Labrador,Canada,"(47.5616995, -52.7107733)",144.0,Labrador,"Overall it was okay


Overall it was okay"
1476,Fairfield Inn & Suites St. John's Newfoundland,4.5,Excellent,"['Free parking', 'Pool', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",199 Kenmount Rd St. John's Newfoundland and Labrador,Canada,"(47.5517056, -52.775504)",105.0,Labrador,"Exceptional


Exceptional"
1477,Sheraton Hotel Newfoundland,4.0,Very good,"['Pool', 'Restaurant', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Banquet Room', 'Breakfast Available', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Sauna', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms', 'Suites']",115 Cavendish Square St. John's Newfoundland and Labrador,Canada,"(47.5713111, -52.6999935386936)",125.0,Labrador,"Great, try it.


Great, try it."
1478,Alt Hotel St. John's,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms']",125 Water St St. John's Newfoundland and Labrador,Canada,"(47.5572353, -52.7119146)",119.0,Labrador,"Very Good


Very Good"
1480,Holiday Inn Express & Suites St. John's Airport,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Golf Course', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",5 Navigator Ave St. John's Newfoundland and Labrador,Canada,"(47.6124507, -52.7518382466975)",85.0,Labrador,"Hotel near the airport


Hotel near the airport"
1481,Delta Hotels by Marriott St. John's Conference Centre,4.0,Very good,"['Pool', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Banquet Room', 'Breakfast Available', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Sauna', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms', 'Suites']",120 New Gower St St. John's Newfoundland and Labrador,Canada,"(47.55857175, -52.7144499363024)",130.0,Labrador,"Wonderful


Wonderful"
1484,Hampton Inn & Suites by Hilton St. John's Airport,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Airport transportation', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Wheelchair Access', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",411 Stavanger Dr St. John's Newfoundland and Labrador,Canada,"(47.61378425, -52.70997720516)",111.0,Labrador,"Only pleasant emotions and memories


Only pleasant emotions and memories"
1485,At Wit's Inn,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Non-smoking hotel', 'Public Wifi', 'Family Rooms', 'Non-smoking rooms']",3 Gower St St. John's Newfoundland and Labrador,Canada,"(47.5698619, -52.7032526)",129.0,Labrador,"Exceptional


Exceptional"
1487,Comfort Inn Airport,4.0,Very good,"['Restaurant', 'Free parking', 'Room service', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Fitness Centre with Gym / Workout Room', 'Airport transportation', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Golf Course', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Tennis Court', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms', 'Suites']",106 Airport Rd St. John's Newfoundland and Labrador,Canada,"(47.60623835, -52.741362042075)",99.0,Labrador,"A short stay for the plane the next day


A short stay for the plane the next day"
1493,Banberry House Bed and Breakfast,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Non-smoking hotel', 'Refrigerator in room', 'Non-smoking rooms']",116 Military Rd St. John's Newfoundland and Labrador,Canada,"(47.5674207, -52.7092267)",79.0,Labrador,"Wonderful


Wonderful"
1496,Capital Hotel,4.0,Very good,"['Restaurant', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Free parking', 'Bar/Lounge', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",208 Kenmount Rd St. John's Newfoundland and Labrador,Canada,"(47.5517056, -52.775504)",99.0,Labrador,"Exceptional


Exceptional"
1498,Bannerman Park Suites,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",23 Rennie's Mill Rd St. John's Newfoundland and Labrador,Canada,"(47.5732797, -52.7102337)",129.0,Labrador,"Exceptional


Exceptional"
1499,Crossroads Inn & Suites,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Restaurant', 'Bar/Lounge', 'Business Centre with Internet Access', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Minibar', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",980 Kenmount Rd St. John's Newfoundland and Labrador,Canada,"(47.5290223, -52.8372493232859)",115.0,Labrador,"Exceptional


Exceptional"
1500,The Inn by Mallard Cottage,5.0,Excellent,"['Free High Speed Internet (WiFi)', 'Air conditioning']",1 & 5 Barrows Rd St. John's Newfoundland and Labrador,Canada,"(47.581541, -52.6766763)",217.0,Labrador,"Very Good


Very Good"
1501,Winsor House,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Golf Course', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",1 Forest Rd St. John's Newfoundland and Labrador,Canada,"(53.8217327, -61.2295532)",152.0,Labrador,"Will I consider this hotel again? No question, if it is at least at the same level.


Will I consider this hotel again? No question, if it is at least at the same level."
1504,Monroe House Executive Guest House,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Airport transportation', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Hot Tub', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",8 Forest Rd St. John's Newfoundland and Labrador,Canada,"(47.5736584, -52.6999596)",99.0,Labrador,"A very good choice for a visit to Larnaca.


A very good choice for a visit to Larnaca."
1506,Sandman Signature St. John's Hotel,4.0,Very good,"['Pool', 'Room service', 'Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Bar/Lounge', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",227 Kenmount Rd St. John's Newfoundland and Labrador,Canada,"(47.55137115, -52.773333079425)",121.0,Labrador,"Alright


Alright"
1507,Duckworth Hotel,3.5,Very good,"['Bar/Lounge', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",331 Duckworth St St. John's Newfoundland and Labrador,Canada,"(47.5670543, -52.7047109)",54.0,Labrador,"Wonderful


Wonderful"
1509,The Franklin Hotel,3.5,Very good,"['Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Restaurant', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",193 Water St St. John's Newfoundland and Labrador,Canada,"(47.5640184, -52.7068005762455)",90.0,Labrador,"Exceptional


Exceptional"
1523,The Guv'nor Inn,3.5,Very good,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Business Centre with Internet Access', 'Golf Course', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",389 Elizabeth Ave St. John's Newfoundland and Labrador,Canada,"(47.5650068, -52.7378901)",130.0,Labrador,"Very Good


Very Good"
1579,Merland Park Cottages,4.0,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Multilingual Staff', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Microwave', 'Refrigerator in room']",12488 Loyalist Pky Picton Ontario,Canada,"(44.0012999, -77.157558)",250.0,Ontario,"Exceptional


Exceptional"
1636,Stoke Hotel,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Shuttle Bus Service', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms']",1911 Fraser Dr Revelstoke British Columbia,Canada,"(51.008563, -118.2176431)",91.0,Columbia,"More than ok for one night.


More than ok for one night."
1637,Boulder Mountain Resort,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Hot Tub', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",3069 Trans Canada Hwy Revelstoke British Columbia,Canada,"(50.9911286, -118.2614413)",179.0,Columbia,"Nice accommodation close to the beach


Nice accommodation close to the beach"
1638,Revelstoke Campground,3.5,Very good,"['Pool', 'Free Internet', 'Free parking', 'Children Activities (Kid / Family Friendly)', 'Pets Allowed ( Dog / Pet Friendly )']",2411 KOA Road Revelstoke British Columbia,Canada,"(50.9916799, -118.1539519)",109.0,Columbia,"Very Good


Very Good"
1639,Ramada by Wyndham Revelstoke,4.0,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Electric vehicle charging station', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",1750 Trans Canada Highway Revelstoke British Columbia,Canada,"(51.0092357, -118.2068338)",123.0,Columbia,"Nice hotel in Larnaca!


Nice hotel in Larnaca!"
1640,Best Western Plus Revelstoke,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Pool', 'Free parking', 'Spa', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms']",1925 Laforme Blvd Revelstoke British Columbia,Canada,"(51.00991175, -118.219322275418)",190.0,Columbia,"Good, but not exceptional!


Good, but not exceptional!"
1642,Swiss Chalet Motel,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",1101 Victoria Rd West Revelstoke British Columbia,Canada,"(55.001251, -125.002441)",104.0,Columbia,"Great price for very good airport location


Great price for very good airport location"
1644,The Explorers Society Hotel,5.0,Excellent,"['Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Banquet Room', 'Breakfast Available', 'Concierge', 'Hot Tub', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Minibar', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",109-111 First Street West Revelstoke British Columbia,Canada,"(55.001251, -125.002441)",279.0,Columbia,"Exceptional


Exceptional"
1647,Valley Retreat Bed & Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Hot Tub', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms', 'Suites']",3250 Airport Way Revelstoke British Columbia,Canada,"(50.980954, -118.1842122)",120.0,Columbia,"Very Good


Very Good"
1648,McCarty House Inn B&B,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",400 Mackenzie Avenue Revelstoke British Columbia,Canada,"(51.000459, -118.1926712)",149.0,Columbia,"Top class hotel close to the airport


Top class hotel close to the airport"
